200
=============Load dataset successfully=============
cofinal...
=============Load model successfully=============
Namespace(video_path='/home/zkl/Documents/Data/GDLT_data/VST/RG/swintx_avg_fps25_clip32', clip_num=68, train_label_path='/home/zkl/Documents/Data/GDLT_data/VST/RG/train.txt', test_label_path='/home/zkl/Documents/Data/GDLT_data/VST/RG/test.txt', action_type='Ball', score_type='Total_Score', model_name='Ball', submodel_name='cofinal', ckpt=None, test=False, epoch=250, batch=32, lr=0.01, momentum=0.9, weight_decay=0.0001, optim='sgd', lr_decay='cos', decay_rate=0.01, warmup=0, in_dim=1024, hidden_dim=256, n_head=1, n_encoder=1, n_decoder=2, n_query=4, alpha=1.0, margin=1.0, dropout=0.3, activate_regular_restrictions=2, loss_align=1, ab=0)
=============Begin training=============
/home/zkl/.conda/envs/AQA/lib/python3.9/site-packages/numpy/lib/npyio.py:719: VisibleDeprecationWarning: Creating an ndarray from ragged nested sequences (which is a list-or-tuple of lists-or-tuples-or ndarrays with different lengths or shapes) is deprecated. If you meant to do this, you must specify 'dtype=object' when creating the ndarray.
  val = np.asanyarray(val)
Epoch: 156	Loss: 0.0804	Train Coef: 0.736	Test Loss: 0.0085	Test Coef: 0.790712	Test rl2: 1.4264
Epoch: 157	Loss: 0.0812	Train Coef: 0.770	Test Loss: 0.0089	Test Coef: 0.782116	Test rl2: 1.4794
Epoch: 158	Loss: 0.0816	Train Coef: 0.676	Test Loss: 0.0106	Test Coef: 0.744609	Test rl2: 1.7720
Epoch: 159	Loss: 0.0817	Train Coef: 0.880	Test Loss: 0.0089	Test Coef: 0.778274	Test rl2: 1.4860
Epoch: 160	Loss: 0.0806	Train Coef: 0.668	Test Loss: 0.0085	Test Coef: 0.792873	Test rl2: 1.4141
Epoch: 161	Loss: 0.0806	Train Coef: 0.856	Test Loss: 0.0097	Test Coef: 0.768477	Test rl2: 1.6252
Epoch: 162	Loss: 0.0810	Train Coef: 0.834	Test Loss: 0.0091	Test Coef: 0.782500	Test rl2: 1.5253
Epoch: 163	Loss: 0.0820	Train Coef: 0.824	Test Loss: 0.0090	Test Coef: 0.773616	Test rl2: 1.5049
Epoch: 164	Loss: 0.0806	Train Coef: 0.865	Test Loss: 0.0097	Test Coef: 0.765019	Test rl2: 1.6135
Epoch: 165	Loss: 0.0811	Train Coef: 0.779	Test Loss: 0.0090	Test Coef: 0.780099	Test rl2: 1.5011
Epoch: 166	Loss: 0.0816	Train Coef: 0.730	Test Loss: 0.0090	Test Coef: 0.787399	Test rl2: 1.5027
Epoch: 167	Loss: 0.0809	Train Coef: 0.722	Test Loss: 0.0094	Test Coef: 0.777602	Test rl2: 1.5621
Epoch: 168	Loss: 0.0807	Train Coef: 0.724	Test Loss: 0.0088	Test Coef: 0.795707	Test rl2: 1.4672
Epoch: 169	Loss: 0.0809	Train Coef: 0.875	Test Loss: 0.0089	Test Coef: 0.793882	Test rl2: 1.4805
Epoch: 170	Loss: 0.0817	Train Coef: 0.910	Test Loss: 0.0092	Test Coef: 0.774816	Test rl2: 1.5378
Epoch: 171	Loss: 0.0804	Train Coef: 0.803	Test Loss: 0.0090	Test Coef: 0.774384	Test rl2: 1.5093
Epoch: 172	Loss: 0.0809	Train Coef: 0.729	Test Loss: 0.0091	Test Coef: 0.776641	Test rl2: 1.5240
